 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.1,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
James Hundon,173,,CIN,WR,28,6,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1.5,1.0
Mitch Jacoby,75,,KAN,TE,26,5,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Isaac Jones,169,,IND,WR,24,1,1,0,0,0,0,0,0,0,0,3,1,8,0,1,1.8,1.3
Jim Kleinsasser,159,,MIN,RB,22,13,7,0,0,0,0,0,0,0,0,12,6,13,0,1,6.3,2.3
Tim Lester,161,,DAL,RB,31,5,1,0,0,0,0,0,0,0,0,4,2,9,0,1,2.9,1.9
Jeff Lewis,72,,CAR,QB,26,2,0,2,3,11,0,0,4,1,0,0,0,0,0,1,0.5,0.5
Kris Mangum,74,,CAR,TE,26,11,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1.6,1.1
Rodrick Monroe,72,,ATL,TE,23,2,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Warren Moon,70,,KAN,QB,43,1,0,1,3,20,0,0,0,0,0,0,0,0,0,1,0.8,0.8
Lovett Purnell,71,,BAL,TE,27,2,0,0,0,0,0,0,0,0,0,4,2,10,0,1,3.0,2.0
Troy Smith,167,,PHI,WR,22,1,0,0,0,0,0,0,0,0,0,1,1,14,0,1,2.4,1.9
Jerald Sowell,164,,NYJ,RB,25,16,0,0,1,0,0,0,3,5,0,0,0,0,0,1,0.5,0.5
Mack Strong,163,,SEA,RB,28,14,1,0,0,0,0,0,1,0,0,3,1,5,0,1,1.5,1.0
Robert Tate,170,,MIN,WR,26,16,1,0,0,0,0,0,1,4,0,3,1,3,0,1,7.2,6.2
Chris Thomas,171,,2TM,WR,28,8,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Iheanyi Uwaezuoke,172,,DET,WR,26,10,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1.0,
Alvis Whitted,160,,JAX,RB,25,14,1,0,0,0,0,0,1,9,0,4,0,0,0,1,6.9,6.9
Jahine Arnold,192,,GNB,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Obafemi Ayanbadejo,168,,2TM,RB,24,14,0,0,0,0,0,0,0,0,0,1,1,2,0,,1.2,0.7
Karsten Bailey,194,,SEA,,22,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Bradford Banta,84,,IND,,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kantroy Barber,177,,MIA,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Pat Barnes,78,,SFO,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Shonn Bell,85,,SFO,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Steve Bono,79,,CAR,QB,37,2,0,0,1,0,0,0,2,-2,0,0,0,0,0,,-0.2,-0.2
Larry Bowie,181,,WAS,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Derek Brown,93,,ARI,,29,15,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Larry Brown,78,,TEN,,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Steve Bush,77,,CIN,TE,25,13,0,0,0,0,0,0,0,0,0,1,1,4,0,,1.4,0.9
Dan Campbell,92,,NYG,,23,12,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
James Dearth,87,,CLE,,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Damon Dunn,178,,CLE,,23,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Robert Farmer,179,,NYJ,,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
John Friesz,81,,NWE,QB,32,1,0,0,0,0,0,0,2,-2,0,0,0,0,0,,-0.2,-0.2
Chris Fuamatu-Ma'afala,167,,PIT,RB,22,10,0,0,0,0,0,0,1,4,0,0,0,0,0,,0.4,0.4
Spencer George,185,,TEN,,26,8,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Damon Gibson,185,,CLE,,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Pete Gonzalez,77,,PIT,QB,25,1,0,1,1,8,0,0,2,-3,0,0,0,0,0,,,
Jay Graham,175,,BAL,,24,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Scott Greene,174,,IND,WR,27,5,0,0,0,0,0,0,0,0,0,1,1,4,0,,1.4,0.9
Chris Greisen,75,,ARI,QB,23,2,0,1,6,4,0,0,0,0,0,0,0,0,0,,0.2,0.2
Rich Griffith,81,,JAX,,30,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Alvin Harper,181,,DAL,,31,2,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Derrick Harris,178,,STL,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Steve Heiden,82,,SDG,,23,11,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Madre Hill,176,,CLE,,23,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Darick Holmes,180,,IND,,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Bobby Hoying,76,,OAK,QB,27,2,0,2,5,10,0,0,2,-3,0,0,0,0,0,,0.1,0.1
Lenzie Jackson,180,,JAX,,22,4,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Daryl Johnston,166,,DAL,RB,33,1,0,0,0,0,0,0,0,0,0,2,1,4,0,,1.4,0.9
Leon Johnson,169,,NYJ,RB,25,1,0,0,0,0,0,0,1,2,0,0,0,0,0,,-0.3,-0.8
Trey Junkin,90,,ARI,,38,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ron Leshinski,89,,PHI,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Anthony Lynn,171,,DEN,RB,31,16,0,0,0,0,0,0,2,2,0,0,0,0,0,,0.2,0.2
Deems May,88,,SEA,,30,15,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Fred McAfee,182,,TAM,,31,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeremy McDaniel,190,,BUF,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dennis McKinley,165,,ARI,RB,23,16,0,0,0,0,0,0,0,0,0,2,1,4,0,,1.4,0.9
Sean Morey,188,,NWE,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Harold Morrow,172,,MIN,RB,26,16,0,0,0,0,0,0,2,1,0,0,0,0,0,,0.1,0.1
Marcus Nash,187,,2TM,,23,3,1,0,0,0,0,0,0,0,0,3,0,0,0,,,
Ryan Neufeld,94,,DAL,,24,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Randy Palmer,83,,CLE,,24,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Larry Parker,179,,KAN,,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Chad Plummer,189,,IND,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Marvin Powell,173,,NOR,RB,23,9,0,0,0,0,0,0,1,1,0,1,0,0,0,,0.1,0.1
Roell Preston,184,,3TM,,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Travis Reece,174,,DET,,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Robert Reed,176,,SDG,WR,24,3,0,0,0,0,0,0,0,0,0,1,1,1,0,,0.6,-0.4
Rashaan Salaam,170,,CLE,RB,25,2,0,0,0,0,0,0,1,2,0,0,0,0,0,,0.2,0.2
Larry Shannon,193,,MIA,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kenny Shedd,182,,OAK,,28,12,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Ed Smith,80,,2TM,,30,10,1,0,0,0,0,0,0,0,0,2,0,0,0,,,
Justin Swift,86,,PHI,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Derrius Thompson,191,,WAS,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mark Thomas,91,,NYG,,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jerame Tuman,95,,PIT,,23,7,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Alex Van Dyke,177,,PHI,,25,2,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Alex Van Pelt,74,,BUF,QB,29,1,0,1,1,9,0,0,1,-1,0,0,0,0,0,,0.3,0.3
Tony Vinson,183,,BAL,,28,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Frank Wainright,96,,BAL,,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Casey Weldon,82,,WAS,QB,30,2,0,0,0,0,0,0,5,-4,0,0,0,0,0,,-0.9,-1.4
Rodney Williams,183,,OAK,,26,5,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Sherman Williams,184,,DAL,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Robert Wilson,186,,SEA,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Craig Yeast,175,,CIN,WR,23,9,0,0,0,0,0,0,2,-16,0,8,3,20,0,,14.4,11.9
Joe Zelenka,79,,SFO,,23,13,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Scott Zolak,80,,MIA,QB,32,1,0,0,4,0,0,0,2,-2,0,0,0,0,0,,-0.2,-0.2
Bubby Brister,83,,DEN,QB,37,2,0,12,20,87,0,3,2,17,0,0,0,0,0,-1,2.2,2.2
Steve Walsh,84,,IND,QB,33,16,0,7,13,47,0,2,0,0,0,0,0,0,0,-2,-0.1,-0.1
