 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-2.3,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Moran Norris,136,,SFO,RB,32,16,11,0,0,0,0,0,3,0,0,9,4,20,0,2,6.0,4.0
Jerious Norwood,141,,ATL,RB,27,2,0,0,0,0,0,0,2,8,0,3,1,9,0,2,2.7,2.2
Fendi Onobun,86,,STL,TE,24,3,0,0,0,0,0,0,0,0,0,4,2,15,0,2,3.5,2.5
Tyler Palko,66,,KAN,QB,27,2,0,4,6,35,0,0,2,5,0,0,0,0,0,2,1.9,1.9
Tony Pike,67,,CAR,QB,24,1,0,6,12,47,0,0,0,0,0,0,0,0,0,2,1.9,1.9
Zach Potter,84,,JAX,TE,24,13,1,0,0,0,0,0,0,0,0,7,3,24,0,2,5.4,3.9
David Reed,181,,BAL,WR,23,13,0,0,0,0,0,0,1,15,0,1,0,0,0,2,7.5,7.5
Matt Willis,178,,DEN,WR,26,6,0,0,0,0,0,0,0,0,0,2,1,17,0,2,2.7,2.2
Sam Aiken,188,,CLE,WR,30,3,0,0,0,0,0,0,0,0,0,1,1,7,0,1,1.7,1.2
Kyle Boller,69,,OAK,QB,29,5,0,2,4,25,0,1,7,18,0,0,0,0,0,1,1.3,0.8
Curtis Brinkley,145,,SDG,RB,25,3,0,0,0,0,0,0,2,11,0,0,0,0,0,1,1.1,1.1
David Carr,73,,SFO,QB,31,1,0,5,13,67,0,1,0,0,0,0,0,0,0,1,1.7,1.7
Scott Chandler,90,,2TM,TE,25,13,1,0,0,0,0,0,0,0,0,3,1,8,0,1,1.8,1.3
Desmond Clark,87,,CHI,TE,33,5,0,0,0,0,0,0,0,0,0,2,1,12,0,1,2.2,1.7
Kevin Curtis,183,,MIA,WR,32,2,0,0,0,0,0,0,1,6,0,2,1,6,0,1,2.2,1.7
Armanti Edwards,189,,CAR,WR,22,3,0,1,1,0,0,0,1,7,0,2,0,0,0,1,0.2,-0.3
Yamon Figurs,182,,2TM,WR,27,2,0,0,0,0,0,0,1,-4,0,2,2,17,0,1,2.8,1.3
Korey Hall,146,,GNB,RB,27,12,6,0,0,0,0,0,0,0,0,1,1,9,0,1,1.9,1.4
Ben Hartsock,91,,NYJ,TE,30,16,7,0,0,0,0,0,0,0,0,3,1,7,0,1,1.7,1.2
Madison Hedgecock,148,,NYG,RB,29,4,3,0,0,0,0,0,0,0,0,2,2,8,0,1,2.8,1.8
Paul Hubbard,186,,BUF,WR,25,1,1,0,0,0,0,0,0,0,0,3,1,8,0,1,1.8,1.3
Tory Humphrey,184,,NOR,WR,27,6,2,0,0,0,0,0,0,0,0,2,1,12,0,1,2.2,1.7
Manuel Johnson,190,,DAL,WR,24,2,0,0,0,0,0,0,0,0,0,5,1,6,0,1,1.6,1.1
Erik Lorig,88,,TAM,TE,24,9,1,0,0,0,0,0,0,0,0,2,1,10,0,1,2.0,1.5
Kregg Lumpkin,143,,TAM,RB,26,11,0,0,0,0,0,0,1,0,0,1,1,12,0,1,2.2,1.7
Carlton Mitchell,185,,CLE,WR,22,5,0,0,0,0,0,0,1,9,0,1,0,0,0,1,0.9,0.9
Jordan Palmer,71,,CIN,QB,26,1,0,3,3,18,0,0,0,0,0,0,0,0,0,1,0.7,0.7
Cedric Peerman,144,,CIN,RB,24,7,0,0,0,0,0,0,2,1,0,3,1,11,0,1,2.2,1.7
Chad Pennington,70,,MIA,QB,34,1,1,1,2,19,0,0,0,0,0,0,0,0,0,1,0.8,0.8
Chris Pressley,149,,2TM,RB,24,7,0,0,0,0,0,0,1,0,0,1,1,6,0,1,1.6,1.1
Richard Quinn,89,,DEN,TE,24,14,4,0,0,0,0,0,0,0,0,2,1,9,0,1,1.9,1.4
Chris Redman,72,,ATL,QB,33,2,0,4,6,20,0,0,1,-1,0,0,0,0,0,1,0.7,0.7
Alex Smith,92,,CLE,TE,28,3,1,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Kyle Williams,187,,SFO,WR,22,5,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Garrett Wolfe,147,,CHI,RB,26,16,0,0,0,0,0,0,4,8,0,0,0,0,0,1,0.8,0.8
Andre' Anderson,158,,BUF,,22,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Deon Anderson,1,,DAL,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jake Ballard,107,,NYG,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Gary Banks,192,,SDG,WR,29,2,2,0,0,0,0,0,0,0,0,3,1,2,0,,1.2,0.7
Gary Barnidge,96,,CAR,,25,16,3,0,0,0,0,0,0,0,0,9,0,0,0,,,
Arnaz Battle,197,,PIT,,30,15,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Joique Bell,160,,2TM,,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Chris Brooks,204,,IND,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Andre Brown,167,,2TM,RB,24,4,0,0,0,0,0,0,2,-1,0,0,0,0,0,,-0.1,-0.1
Duke Calhoun,191,,NYG,WR,23,9,0,0,0,0,0,0,0,0,0,2,1,4,0,,1.4,0.9
Jehuu Caulcrick,152,,BUF,RB,27,2,0,0,0,0,0,0,1,2,0,0,0,0,0,,0.2,0.2
Brian Clark,193,,DET,,27,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Colin Cloherty,98,,SFO,,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Daniel Coats,102,,2TM,,26,10,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Brodie Croyle,78,,KAN,QB,27,2,1,8,19,38,0,1,0,0,0,0,0,0,0,,0.5,0.5
Victor Cruz,213,,NYG,,24,3,0,,,,,,,,,,,,,,,
Jeff Cumberland,94,,NYJ,TE,23,1,0,0,0,0,0,0,0,0,0,2,1,3,0,,1.3,0.8
Dominique Curry,208,,STL,,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Britt Davis,206,,DEN,,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Garrett Graham,100,,HOU,,24,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Clark Harris,112,,CIN,,26,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Henry,156,,SEA,,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Lex Hilliard,150,,MIA,RB,26,16,0,0,0,0,0,0,0,0,0,2,1,3,0,,1.3,0.8
Jesse Holley,212,,DAL,,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jeremy Horne,200,,KAN,,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Rashawn Jackson,163,,CAR,,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
Brian Jennings,109,,SFO,,34,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Darcy Johnson,104,,STL,,27,4,2,0,0,0,0,0,0,0,0,2,0,0,0,,,
Jerome Johnson,162,,ARI,,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Larry Johnson,151,,WAS,RB,31,2,0,0,0,0,0,0,5,2,0,0,0,0,0,,0.2,0.2
Onrea Jones,209,,ARI,,27,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Billy Latsko,155,,SDG,,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mike Leach,99,,ARI,,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Elbert Mack,211,,TAM,,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Charly Martin,195,,CAR,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeron Mastrud,108,,MIA,,23,8,2,0,0,0,0,0,0,0,0,1,0,0,0,,,
John Matthews,199,,JAX,,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Anthony McCoy,106,,SEA,,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Lonyae Miller,164,,DAL,,22,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Devin Moore,168,,IND,RB,25,4,0,0,0,0,0,0,2,-2,0,0,0,0,0,,-1.2,-2.2
Kenny Moore,198,,IND,,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1.0,-2.0
Matthew Mulligan,101,,NYJ,,25,13,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
John Nalbone,103,,MIA,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dan Orlovsky,75,,HOU,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Montell Owens*,166,,JAX,,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jalen Parmele,159,,BAL,,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Dennis Pitta,95,,BAL,TE,25,11,0,0,0,0,0,0,0,0,0,5,1,1,0,,1.1,0.6
Courtney Roby,202,,NOR,,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Sage Rosenfels,77,,NYG,QB,32,12,0,0,0,0,0,0,3,-3,0,0,0,0,0,,-0.3,-0.3
Martin Rucker,111,,DAL,,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
Derek Schouman,105,,STL,,25,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chad Simpson,165,,WAS,,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Matt Slater,205,,NWE,,25,15,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Alfonso Smith,161,,ARI,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Antone Smith,169,,ATL,RB,25,9,0,0,0,0,0,0,1,-3,0,1,0,0,0,,-0.3,-0.3
Marcus Smith,207,,BAL,,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Rusty Smith,74,,TEN,QB,23,2,1,20,40,200,0,4,0,0,0,0,0,0,0,,4.0,4.0
Taj Smith,194,,IND,,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Justin Snow,110,,IND,,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Devin Thomas,203,,3TM,,24,9,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Derrick Townsel,196,,HOU,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Billy Volek,76,,SDG,QB,34,3,0,1,1,8,0,0,6,-5,0,0,0,0,0,,-0.2,-0.2
Chauncey Washington,154,,STL,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Leonard Weaver,157,,PHI,RB,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
Ernest Wilford,93,,JAX,TE,31,2,0,0,0,0,0,0,0,0,0,2,1,3,0,,1.3,0.8
Demetrius Williams,210,,CLE,,27,2,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
George Wilson,201,,BUF,,29,16,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
DeShawn Wynn,153,,2TM,,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Joe Zelenka,97,,ATL,,34,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Levi Brown,79,,BUF,QB,23,1,0,2,3,24,0,1,0,0,0,0,0,0,0,-1,,
Brian Brohm,80,,BUF,QB,25,1,1,10,23,106,0,3,0,0,0,0,0,0,0,-2,0.7,0.2
Todd Collins,81,,CHI,QB,39,2,1,10,27,68,0,5,0,0,0,0,0,0,0,-7,-2.3,-2.3
