 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.6,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Darian Barnes,160,,TAM,RB,23,14,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Arnaz Battle,165,,SFO,WR,23,8,0,0,0,0,0,0,2,14,0,1,0,0,0,1,1.4,1.4
Kevin Curtis,166,,STL,WR,25,4,1,0,0,0,0,0,0,0,0,5,4,13,0,1,5.3,3.3
Rohan Davey,70,,NWE,QB,25,1,0,3,7,31,0,0,0,0,0,0,0,0,0,1,1.2,1.2
Koy Detmer,69,,PHI,QB,30,16,0,3,5,32,0,0,0,0,0,0,0,0,0,1,1.3,1.3
Terrence Edwards,169,,ATL,WR,24,6,0,0,0,0,0,0,0,0,0,5,1,10,0,1,2.0,1.5
Larry Foster,171,,ARI,WR,27,1,1,0,0,0,0,0,0,0,0,1,1,7,0,1,1.7,1.2
Jarious Jackson,72,,DEN,QB,26,1,1,4,9,41,0,1,1,9,0,0,0,0,0,1,1.5,1.5
Ron Johnson,167,,BAL,WR,23,6,0,0,0,0,0,0,0,0,0,3,1,12,0,1,2.2,1.7
Derrick Lewis,170,,NOR,WR,28,3,0,0,0,0,0,0,0,0,0,1,1,7,0,1,1.7,1.2
Reno Mahe,161,,PHI,RB,23,2,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1.5,1.0
Fred McAfee,155,,NOR,RB,35,14,0,0,0,0,0,0,1,13,0,0,0,0,0,1,0.8,0.3
Spencer Nead,159,,STL,RB,26,10,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.1,0.1
Rodney Peete,71,,CAR,QB,37,1,1,4,10,19,0,0,0,0,0,0,0,0,0,1,0.8,0.8
Cliff Russell,168,,WAS,WR,24,3,0,0,0,0,0,0,0,0,0,2,2,10,0,1,3.0,2.0
Josh Scobey,157,,ARI,RB,24,15,0,0,0,0,0,0,0,0,0,1,1,9,0,1,7.9,7.4
Aaron Shea,156,,CLE,RB,27,4,2,0,0,0,0,0,0,0,0,5,2,9,0,1,2.9,1.9
Charlie Adams,197,,DEN,,24,4,0,0,0,0,0,0,0,0,0,4,0,0,0,,,
Dan Alexander,174,,STL,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brian Allen,172,,IND,,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Richard Angulo,91,,STL,,23,5,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Karsten Bailey,186,,GNB,,26,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Eugene Baker,190,,CAR,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Banks,103,,ARI,,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Bradford Banta,88,,DET,,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mike Bartrum,109,,PHI,,33,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Marco Battaglia,87,,CAR,,30,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Fred Baxter,90,,NWE,,32,12,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Sean Berton,114,,MIN,,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sean Brewer,92,,ATL,,26,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dee Brown,164,,PIT,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Arland Bruce,185,,SFO,,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Kerry Carter,176,,SEA,RB,23,16,0,0,0,0,0,0,3,-2,0,0,0,0,0,,-0.2,-0.2
Kenny Clark,182,,MIN,,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Greg Comella,2,,HOU,,28,5,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Phillip Crosby,5,,BUF,,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dan Curley,8,,STL,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Matt Cushing,107,,PIT,,28,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Davis,9,,SEA,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Dearth,85,,NYJ,,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ty Detmer,76,,DET,,36,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kori Dickerson,93,,PHI,,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eddie Drummond,174,,DET,WR,23,6,0,0,0,0,0,0,1,1,0,0,0,0,0,,5.6,5.1
LaTarence Dunbar,195,,ATL,,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Chris Edmonds,6,,CIN,,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
John Gilmore,96,,CHI,,24,15,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Joey Goodspeed,12,,STL,,25,8,4,0,0,0,0,0,0,0,0,1,0,0,0,,,
Gibran Hamdan,73,,WAS,QB,22,1,0,1,2,7,0,0,0,0,0,0,0,0,0,,0.3,0.3
Lawrence Hamilton,184,,CIN,,23,5,1,0,0,0,0,0,0,0,0,3,0,0,0,,,
Ryan Hannam,115,,SEA,,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dwone Hicks,165,,TEN,,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Darrell Hill,188,,TEN,,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Zachary Hilton,110,,NOR,,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Nathan Hodel,104,,ARI,,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
T.J. Houshmandzadeh,180,,CIN,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Damon Huard,77,,NWE,QB,30,2,0,0,1,0,0,0,1,-1,0,0,0,0,0,,-0.1,-0.1
Chad Hutchinson,75,,DAL,QB,26,1,0,1,2,8,0,0,2,-3,0,0,0,0,0,,,
Jasen Isom,4,,SFO,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Jackson,179,,GNB,,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nate Jackson,193,,DEN,,24,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Ray Jackson,169,,TEN,,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Terry Jackson,10,,SFO,,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Brian Jennings,98,,SFO,,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Travis Jervey,170,,ATL,,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Albert Johnson,175,,NYJ,,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Robert Johnson,116,,CHI,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
John Jones,111,,BAL,,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
James Jordan,176,,SFO,,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Rashod Kent,95,,HOU,,23,7,4,0,0,0,0,0,0,0,0,1,0,0,0,,,
Brian Kinchen,102,,NWE,,38,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Leach,113,,DEN,,27,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brody Liddiard,117,,MIN,,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nick Maddox,168,,CLE,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Cecil Martin,13,,TAM,,28,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Massey,175,,STL,RB,24,16,0,0,0,0,0,0,1,-1,0,0,0,0,0,,-0.1,-0.1
Grant Mattos,191,,SDG,,22,6,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Sean McDermott,83,,2TM,,27,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tony McGee,86,,2TM,,32,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jason McKie,11,,CHI,,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kevin McLeod,16,,CLE,,29,1,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Billy McMullen,172,,PHI,WR,23,5,0,0,0,0,0,0,0,0,0,3,1,2,0,,1.2,0.7
Sean Morey,196,,PHI,,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Harold Morrow,1,,BAL,,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ovie Mughelli,15,,BAL,,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Matt Murphy,94,,HOU,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Craig Nall,78,,GNB,QB,24,1,0,0,0,0,0,0,2,-2,0,0,0,0,0,,-0.2,-0.2
Larry Ned,166,,MIN,,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
John Owens,108,,DET,,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
Doug Pederson,74,,GNB,QB,35,16,0,2,2,16,0,0,6,-5,0,0,0,0,0,,0.1,0.1
Brad Pyatt,173,,IND,WR,23,8,0,0,0,0,0,0,0,0,0,1,1,2,0,,0.2,-1.3
Derek Rackley,99,,ATL,,26,16,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
Gabe Reid,105,,CHI,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Joffrey Reynolds,173,,STL,,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Micah Ross,181,,2TM,,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sam Simmons,178,,MIA,,24,11,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Ken Simonton,162,,BUF,RB,24,2,0,0,0,0,0,0,2,4,0,0,0,0,0,,0.4,0.4
David Sloan,84,,NOR,,31,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Detron Smith,167,,IND,,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Justin Snow,100,,IND,,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Brad St. Louis,112,,CIN,,27,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
John Stone,183,,OAK,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Stephen Trejo,163,,DET,RB,26,16,0,0,0,0,0,0,0,0,0,1,1,2,0,,1.2,0.7
Taco Wallace,187,,SEA,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
LaShaun Ward,192,,KAN,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Kenny Watson,171,,CIN,,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
James Whalen,89,,DAL,,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Daniel Wilcox,97,,TAM,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Williams,194,,DET,,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Randal Williams,177,,DAL,,25,15,0,0,0,0,0,0,0,0,0,3,0,0,0,,6.0,6.0
Roland Williams,101,,TAM,,28,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Walter Young,189,,CAR,,24,7,0,0,0,0,0,0,0,0,0,5,0,0,0,,,
Joe Zelenka,106,,JAX,,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Chris Redman,79,,BAL,QB,26,2,0,7,13,58,0,2,2,4,0,0,0,0,0,-1,-0.8,-2.3
Alex Van Pelt,80,,BUF,QB,33,6,0,5,12,49,0,3,4,-6,0,0,0,0,0,-5,-1.6,-1.6
