 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.6,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
David Johnson,85,,PIT,TE,22,15,3,0,0,0,0,0,0,0,0,4,2,9,0,1,2.9,1.9
Jaymar Johnson,169,,MIN,WR,25,6,0,0,0,0,0,0,0,0,0,1,1,9,0,1,1.9,1.4
Steve Johnson,168,,BUF,WR,23,5,0,0,0,0,0,0,0,0,0,3,2,10,0,1,3.0,2.0
Edgar Jones,87,,BAL,TE,25,16,0,0,0,0,0,0,0,0,0,2,1,8,0,1,1.8,1.3
Mark Jones,171,,TEN,WR,29,3,0,0,0,0,0,0,0,0,0,2,1,9,0,1,1.9,1.4
Jordan Kent,177,,STL,WR,25,5,0,0,0,0,0,0,0,0,0,3,1,5,0,1,1.5,1.0
Joe Klopfenstein,83,,BUF,TE,26,1,1,0,0,0,0,0,0,0,0,2,1,11,0,1,2.1,1.6
Stefan Logan,178,,PIT,WR,28,16,1,0,0,0,0,0,0,0,0,1,1,5,0,1,,-2.0
Brandon Manumaleuna,152,,SDG,RB,29,16,5,0,0,0,0,0,0,0,0,7,5,13,0,1,6.3,3.8
Charly Martin,175,,CAR,WR,25,7,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1.6,1.1
Jason McKie,151,,CHI,RB,29,16,11,0,0,0,0,0,0,0,0,10,5,13,0,1,6.3,3.8
Jake O'Connell,89,,KAN,TE,24,4,2,0,0,0,0,0,0,0,0,10,2,7,0,1,2.7,1.7
Bear Pascoe,86,,NYG,TE,23,4,1,0,0,0,0,0,0,0,0,1,1,9,0,1,1.9,1.4
Courtney Roby,172,,NOR,WR,26,15,0,0,0,0,0,0,0,0,0,1,1,6,0,1,6.6,5.1
Kory Sheets,157,,MIA,RB,24,2,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0.5,0.5
Matt Slater,173,,NWE,WR,24,14,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0.6,0.6
Clifton Smith,153,,TAM,RB,24,11,0,0,0,0,0,0,4,7,0,5,2,4,0,1,1.6,-0.9
Terrelle Smith,154,,DET,RB,31,8,0,0,0,0,0,0,0,0,0,4,2,7,0,1,2.7,1.7
John Standeford,180,,DET,WR,27,2,0,0,0,0,0,0,0,0,0,3,1,5,0,1,1.5,1.0
Limas Sweed,176,,PIT,WR,25,9,0,0,0,0,0,0,0,0,0,5,1,5,0,1,1.5,1.0
Brandon Tate,167,,NWE,WR,22,2,1,0,0,0,0,0,1,11,0,2,0,0,0,1,1.1,1.1
Javarris Williams,155,,KAN,RB,23,4,0,0,0,0,0,0,6,6,0,1,0,0,0,1,0.6,0.6
Jake Allen,190,,2TM,,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
B.J. Askew,160,,TAM,RB,29,5,2,0,0,0,0,0,1,0,0,2,2,3,0,,2.3,1.3
Brock Bolen,165,,JAX,,24,3,0,0,0,0,0,0,0,0,0,3,0,0,0,,,
Colin Cloherty,93,,IND,TE,22,1,0,0,0,0,0,0,0,0,0,1,1,2,0,,1.2,0.7
Andre Coleman,106,,SDG,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Dearth,99,,NYJ,,33,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Biren Ealy,202,,GNB,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dominique Edison,205,,TEN,,23,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tony Fiammetta,167,,CAR,,23,10,2,0,0,0,0,0,0,0,0,3,0,0,0,,,
Matt Flynn,74,,GNB,QB,24,15,0,7,12,58,0,1,5,-5,0,0,0,0,0,,0.8,0.8
Eric Fowler,191,,DET,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Garcia,75,,PHI,QB,39,1,0,0,0,0,0,0,3,-2,0,0,0,0,0,,-0.7,-1.2
Sam Giguere,193,,IND,,24,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Anthony Gonzalez,208,,IND,,25,1,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Dan Gronkowski,90,,DET,TE,24,2,0,0,0,0,0,0,0,0,0,3,1,4,0,,1.4,0.9
Rex Grossman,68,,HOU,QB,29,1,0,3,9,33,0,1,3,9,0,0,0,0,0,,0.7,0.2
Matt Gutierrez,69,,KAN,QB,25,1,0,1,1,3,0,0,0,0,0,0,0,0,0,,0.1,0.1
Justin Harper,192,,BAL,,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Clark Harris,107,,CIN,,25,11,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Hass,188,,SEA,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Henry,172,,TEN,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Darius Hill,100,,CIN,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Nathan Hodel,108,,DET,,32,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kareem Huggins,166,,TAM,,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Juaquin Iglesias,200,,CHI,,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Justin Jenkins,209,,BUF,WR,29,12,0,0,0,0,0,0,1,-3,0,0,0,0,0,,-0.3,-0.3
Adam Jennings,201,,DET,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brian Jennings,103,,SFO,,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Quinn Johnson,158,,GNB,RB,23,9,0,0,0,0,0,0,0,0,0,4,2,4,0,,2.4,1.4
Nate Jones,196,,STL,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Matt Lawrence,159,,BAL,RB,24,8,0,0,0,0,0,0,4,0,0,1,1,4,0,,1.4,0.9
Mike Leach,96,,ARI,,33,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
J.P. Losman,73,,OAK,QB,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
Elbert Mack,199,,TAM,,23,15,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
Marcus Mailei,168,,NOR,,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Glenn Martinez,198,,HOU,,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Michael Matthews,102,,2TM,,26,7,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Josh McCown,71,,CAR,QB,30,1,0,1,6,2,0,0,0,0,0,0,0,0,0,,0.1,0.1
Luke McCown,70,,JAX,QB,28,3,0,1,3,2,0,0,0,0,0,0,0,0,0,,0.1,0.1
Shaun McDonald,186,,PIT,,28,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kenny McKinley,182,,DEN,,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sean Morey,185,,ARI,,33,13,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Cameron Morrah,91,,SEA,TE,22,3,0,0,0,0,0,0,0,0,0,1,1,3,0,,1.3,0.8
Matthew Mulligan,94,,NYJ,TE,24,5,1,0,0,0,0,0,0,0,0,1,1,2,0,,1.2,0.7
Jordan Norwood,197,,PHI,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Oren O'Neal,171,,OAK,RB,26,4,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
Buck Ortega,98,,NOR,,28,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Montell Owens,162,,JAX,RB,25,16,0,0,0,0,0,0,2,1,0,1,0,0,0,,0.1,0.1
Curtis Painter,76,,IND,QB,24,2,0,8,28,83,0,2,3,4,0,0,0,0,0,,0.7,-0.3
Cedric Peerman,169,,DET,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Zach Potter,92,,JAX,TE,23,1,1,0,0,0,0,0,0,0,0,1,1,3,0,,1.3,0.8
Chris Pressley,161,,TAM,RB,23,7,3,0,0,0,0,0,1,0,0,1,1,2,0,,1.2,0.7
Maurice Purify,204,,CIN,,23,5,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Richard Quinn,104,,DEN,,23,15,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Isaac Redman,163,,PIT,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Robinson,109,,SEA,,39,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jerome Simpson,184,,CIN,,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Justin Snow,105,,IND,,33,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jim Sorgi,72,,IND,,29,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Micheal Spurlock,181,,2TM,WR,26,6,0,0,1,0,0,0,1,3,0,0,0,0,0,,5.8,5.3
Derek Stanley,183,,STL,,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Craig Stevens,97,,TEN,,25,12,2,0,0,0,0,0,0,0,0,1,0,0,0,,,
Brad St. Louis,95,,CIN,,33,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Frank Summers,164,,PIT,,24,2,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Brett Swain,187,,GNB,,24,6,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Patrick Turner,195,,MIA,,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
David Tyree,207,,BAL,,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tiquan Underwood,203,,JAX,,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Javon Walker,194,,OAK,,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Chauncey Washington,170,,DAL,,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Matt Willis,206,,DEN,,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
George Wilson,189,,BUF,,28,16,12,0,0,0,0,0,0,0,0,0,0,0,0,,,
Joe Zelenka,110,,ATL,,33,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Keith Zinger,101,,ATL,,25,15,2,0,0,0,0,0,0,0,0,1,0,0,0,,,
Chris Simms,77,,DEN,QB,29,3,1,5,17,23,0,1,3,-4,0,0,0,0,0,-1,-1.0,-1.5
Caleb Hanie,78,,CHI,QB,24,2,0,3,7,11,0,1,0,0,0,0,0,0,0,-2,-0.6,-0.6
