 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-3.5,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Kregg Lumpkin,149,,NYG,RB,28,5,0,0,0,0,0,0,9,42,0,2,0,0,0,2,3.2,2.2
Collin Mooney,151,,TEN,RB,26,2,0,0,0,0,0,0,5,19,0,0,0,0,0,2,1.9,1.9
Jake O'Connell,83,,KAN,TE,27,8,0,0,0,0,0,0,0,0,0,3,3,18,0,2,4.8,3.3
Dan Orlovsky,59,,TAM,QB,29,1,0,4,7,51,0,0,0,0,0,0,0,0,0,2,2.0,2.0
Chris Owusu,180,,TAM,WR,22,5,0,0,0,0,0,0,0,0,0,4,1,24,0,2,3.4,2.9
Evan Rodriguez,82,,CHI,TE,24,12,5,0,0,0,0,0,0,0,0,8,4,21,0,2,6.1,4.1
Weslye Saunders,86,,IND,TE,23,11,4,0,0,0,0,0,0,0,0,4,2,15,0,2,3.5,2.5
Alfonso Smith,150,,ARI,RB,25,11,0,0,0,0,0,0,0,0,0,3,2,21,0,2,4.1,3.1
Hayden Smith,84,,NYJ,TE,27,5,0,0,0,0,0,0,0,0,0,1,1,16,0,2,2.6,2.1
Anthony Armstrong,185,,2TM,WR,29,6,0,0,0,0,0,0,0,0,0,9,3,12,0,1,4.2,2.7
Matt Asiata,154,,MIN,RB,25,16,0,0,0,0,0,0,3,9,0,1,1,2,0,1,2.1,1.6
LaRon Byrd,188,,ARI,WR,23,4,0,0,0,0,0,0,0,0,0,2,1,8,0,1,1.8,1.3
Shaun Chapas,164,,DET,RB,24,3,1,0,0,0,0,0,0,0,0,2,1,6,0,1,1.6,1.1
Chase Coffman,89,,ATL,TE,26,5,0,0,0,0,0,0,0,0,0,1,1,12,0,1,2.2,1.7
Austin Collie,192,,IND,WR,27,1,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Chris Cooley,161,,WAS,RB,30,9,2,0,0,0,0,0,0,0,0,3,1,8,0,1,1.8,1.3
Trent Edwards,62,,PHI,QB,29,1,0,2,2,14,0,0,0,0,0,1,0,0,0,1,0.6,0.6
Tommy Gallarda,92,,ATL,TE,24,9,0,0,0,0,0,0,0,0,0,4,1,7,0,1,1.7,1.2
David Gilreath,190,,PIT,WR,24,3,0,0,0,0,0,0,1,7,0,2,0,0,0,1,0.7,0.7
Jonathan Grimes,152,,3TM,RB,23,11,2,0,0,0,0,0,2,6,0,2,2,7,0,1,3.3,2.3
Chris Gronkowski,155,,DEN,RB,26,14,0,0,0,0,0,0,0,0,0,1,1,11,0,1,2.1,1.6
Dan Herron,165,,CIN,RB,23,3,0,0,0,0,0,0,4,5,0,1,0,0,0,1,0.5,0.5
Andre Holmes,186,,DAL,WR,24,7,0,0,0,0,0,0,0,0,0,2,2,11,0,1,3.1,2.1
Robert Hughes,159,,IND,RB,23,5,1,0,0,0,0,0,1,5,0,1,1,3,0,1,1.8,1.3
Brandon Jacobs,163,,SFO,RB,30,2,0,0,0,0,0,0,5,7,0,0,0,0,0,1,0.7,0.7
Dominique Jones,91,,IND,TE,25,4,1,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Stefan Logan,167,,DET,RB,31,16,0,0,0,0,0,0,3,17,0,7,6,28,0,1,8.5,3.5
Reagan Maui'a,162,,ARI,RB,28,3,1,0,0,0,0,0,0,0,0,1,1,7,0,1,1.7,1.2
Corey McIntyre,157,,BUF,RB,33,16,3,0,0,0,0,0,0,0,0,2,1,9,0,1,1.9,1.4
Evan Moore,93,,2TM,TE,27,15,1,0,0,0,0,0,0,0,0,8,1,6,0,1,1.6,1.1
Preston Parker,191,,TAM,WR,25,2,0,0,0,0,0,0,1,7,0,2,0,0,0,1,0.7,0.7
Lousaka Polite,158,,ATL,RB,31,6,5,0,0,0,0,0,0,0,0,7,1,8,0,1,1.8,1.3
Zach Potter,95,,JAX,TE,26,16,5,0,0,0,0,0,0,0,0,7,2,6,0,1,2.6,1.6
Allen Reisner,87,,2TM,TE,24,6,2,0,0,0,0,0,0,0,0,2,1,13,0,1,2.3,1.8
Courtney Roby,187,,NOR,WR,29,13,0,0,0,0,0,0,0,0,0,2,1,9,0,1,1.9,1.4
Dane Sanzenbacher,189,,2TM,WR,24,7,2,0,0,0,0,0,0,0,0,3,1,7,0,1,1.7,1.2
Da'Rel Scott,156,,NYG,RB,24,4,0,0,0,0,0,0,6,9,0,0,0,0,0,1,0.9,0.9
Rusty Smith,60,,TEN,QB,25,1,0,3,5,34,0,0,0,0,0,0,0,0,0,1,1.4,1.4
Isaiah Stanback,94,,JAX,TE,28,6,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Sammie Stroughter,183,,TAM,WR,26,2,0,0,0,0,0,0,0,0,0,2,1,14,0,1,2.4,1.9
Will Ta'ufo'ou,166,,JAX,RB,26,6,1,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Ryan Taylor,90,,GNB,TE,25,16,1,0,0,0,0,0,0,0,0,1,1,11,0,1,2.1,1.6
Tyler Thigpen,61,,BUF,QB,28,4,0,3,5,30,0,0,1,-1,0,0,0,0,0,1,1.1,1.1
Jordan Todman,160,,JAX,RB,22,1,0,0,0,0,0,0,3,8,0,1,1,0,0,1,1.8,1.3
Jordan White,184,,NYJ,WR,24,3,0,0,0,0,0,0,0,0,0,3,1,13,0,1,2.3,1.8
Keiland Williams,153,,2TM,RB,26,14,0,0,0,0,0,0,2,3,0,2,2,9,0,1,3.2,2.2
Kellen Winslow,88,,NWE,TE,29,1,0,0,0,0,0,0,0,0,0,2,1,12,0,1,2.2,1.7
Kamar Aiken,229,,NWE,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Alvester Alexander,187,,2TM,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Joe Anderson,245,,CHI,,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Adrian Arrington,209,,NOR,,27,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Billy Bajema,110,,BAL,,30,8,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Edwin Baker,188,,SDG,,21,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Jake Ballard,97,,NWE,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Joe Banyard,170,,MIN,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Brandon Barden,104,,TEN,,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Phil Bates,248,,SEA,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Travis Beckum,125,,NYG,,25,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Josh Bellamy,230,,KAN,,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tim Benford,225,,DAL,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Jahvid Best,185,,DET,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Matt Blanchard,72,,CHI,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Brandon Bostick,130,,GNB,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Allen Bradford,172,,SEA,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
LaMark Brown,122,,MIN,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Brown,242,,JAX,,23,2,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Vincent Brown,212,,SDG,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Lamont Bryant,205,,CAR,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Troy Burrell,201,,DET,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Deon Butler,222,,SEA,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jake Byrne,123,,HOU,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Duke Calhoun,235,,OAK,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
David Carr,63,,NYG,QB,33,2,0,2,3,19,0,0,3,-3,0,0,0,0,0,,0.5,0.5
Derek Carrier,249,,PHI,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Greg Childs,218,,MIN,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Jimmy Clausen,76,,CAR,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Kellen Clemens,64,,STL,QB,29,2,0,1,3,39,0,1,2,5,0,0,0,0,0,,1.1,1.1
Danny Coale,234,,DAL,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
B.J. Coleman,79,,GNB,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Derrick Coleman,192,,SEA,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Kevin Cone,238,,ATL,,24,12,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
John Conner,174,,2TM,,25,5,2,0,0,0,0,0,0,0,0,2,0,0,0,,,
B.J. Cunningham,204,,PHI,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Dominique Curry,198,,DET,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Austin Davis,68,,STL,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Bryce Davis,131,,CIN,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Dominique Davis,77,,ATL,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Demps,195,,NWE,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Dennis Dixon,81,,BAL,,27,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Larry Donnell,133,,NYG,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
David Douglas,232,,TAM,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Drake Dunsmore,111,,TAM,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeremy Ebert,211,,NWE,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Michael Egnew,116,,MIA,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Darren Evans,193,,TEN,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Bradie Ewing,4,,ATL,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Tony Fiammetta,198,,NWE,,26,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Chase Ford,128,,2TM,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Fuller,233,,MIA,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Terrance Ganaway,175,,STL,,24,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
David Gettis,224,,CAR,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Givens,210,,NOR,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Brittan Golden,199,,JAX,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Richard Goodman,216,,SDG,,25,7,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Jonas Gray,194,,MIA,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Jared Green,214,,CAR,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Rex Grossman,65,,WAS,,32,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Saalim Hakim,247,,NOR,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Chad Hall,197,,SFO,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jewel Hampton,197,,SFO,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Caleb Hanie,70,,DEN,,27,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Darius Hanks,228,,WAS,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Chandler Harnish,66,,IND,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Clark Harris,112,,CIN,,28,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jerome Harrison,182,,DET,,29,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Cooper Helfet,105,,SEA,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Junior Hemingway,240,,KAN,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brad Herman,100,,NWE,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Michael Higgins,134,,NOR,TE,25,2,1,0,0,0,0,0,0,0,0,1,1,-3,0,,0.7,0.2
Trindon Holliday,253,,2TM,WR,26,15,0,0,0,0,0,0,0,0,0,2,2,17,0,,14.7,12.7
Emil Igwenagu,1,,PHI,,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jerrell Jackson,237,,JAX,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Marcus Jackson,207,,ATL,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Javarris James,171,,ARI,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
A.J. Jenkins,200,,SFO,,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Brian Jennings,101,,SFO,,36,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeremiah Johnson,177,,DEN,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Case Keenum,80,,HOU,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Leach,121,,ARI,,36,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ricardo Lockette,251,,SFO,,26,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Lance Long,196,,DET,,27,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Elbert Mack,206,,NOR,,26,7,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jeff Maehl,213,,HOU,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Owen Marecic,5,,CLE,,24,10,2,0,0,0,0,0,0,0,0,5,0,0,0,,,
Jeron Mastrud,98,,MIA,,25,14,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Josh McCown,69,,CHI,,33,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Luke McCown,83,,ATL,QB,31,2,0,0,0,0,0,0,2,-3,0,0,0,0,0,,-0.3,-0.3
Sean McGrath,127,,SEA,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Marvin McNutt,226,,PHI,,23,4,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Davin Meggett,189,,IND,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Kerry Meier,194,,ATL,,26,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Lonyae Miller,190,,BAL,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Devin Moore,183,,DET,,27,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Kashif Moore,217,,2TM,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Kellen Moore,74,,DET,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Cameron Morrah,120,,SEA,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Dale Moss,250,,CHI,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Derek Moye,231,,PIT,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Legedu Naanee,252,,MIA,WR,29,4,1,0,0,0,0,0,0,0,0,5,1,19,0,,1.9,0.4
Adam Nissley,124,,ATL,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Danny Noble,113,,TAM,,23,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jamize Olawale,6,,OAK,,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kassim Osgood,239,,DET,,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jordan Palmer,73,,JAX,,28,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Nathan Palmer,254,,IND,WR,23,5,0,0,0,0,0,0,0,0,0,4,1,-4,0,,0.6,0.1
Deangelo Peterson,109,,WAS,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Polk,181,,PHI,,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Royce Pollard,219,,NYJ,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Tauren Poole,180,,CAR,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Taylor Price,223,,JAX,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Andrew Quarless,119,,GNB,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Richard Quinn,103,,CIN,,26,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Bobby Rainey,196,,BAL,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Bert Reed,215,,PIT,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Adrien Robinson,106,,NYG,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Gerrell Robinson,203,,ARI,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
James Rodgers,236,,ATL,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Nelson Rosario,115,,CAR,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Martin Rucker,108,,KAN,,27,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Greg Salas,246,,2TM,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Owen Schmitt,169,,OAK,RB,27,13,4,0,0,0,0,0,2,1,0,0,0,0,0,,0.1,0.1
Tray Session,221,,OAK,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Visanthe Shiancoe,117,,NWE,,32,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Mickey Shuler,118,,OAK,,26,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Matt Slater*,193,,NWE,,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Brad Smelley,96,,CLE,TE,23,2,0,0,0,0,0,0,0,0,0,1,1,3,0,,1.3,0.8
Antone Smith,176,,ATL,,27,13,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Armond Smith,178,,CAR,RB,26,4,0,0,0,0,0,0,3,0,0,0,0,0,0,,,
Michael Smith,186,,TAM,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nate Solder,129,,NWE,,24,16,16,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kory Sperry,114,,ARI,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Drew Stanton,78,,IND,,28,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Nick Stephens,67,,DAL,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Tommy Streeter,241,,BAL,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Summers,208,,MIN,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Phillip Supernaw,132,,HOU,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Andrew Szczerba,107,,ATL,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Alex Tanney,75,,KAN,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Marcus Thigpen,168,,MIA,RB,26,16,0,0,0,0,0,0,1,8,0,2,1,15,0,,14.3,12.8
Julius Thomas,126,,DEN,,24,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Nick Toon,220,,NOR,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Ryan Torain,179,,NYG,,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Patrick Turner,202,,NYJ,,25,2,0,0,0,0,0,0,0,0,0,5,0,0,0,,,
Brian Tyms,227,,MIA,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Josh Vaughan,184,,ATL,,26,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Matt Veldman,99,,JAX,,24,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Joe Webb,82,,MIN,QB,26,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,,-0.1,-0.1
Griff Whalen,243,,IND,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Charlie Whitehurst,71,,SDG,,30,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Fozzy Whittaker,191,,ARI,,23,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Eddie Williams,3,,CLE,,25,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Javarris Williams,173,,WAS,,26,,,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Willie,195,,SDG,,22,,,0,0,0,0,0,0,0,0,,0,0,0,,,
George Wilson,244,,BUF,,31,16,16,0,0,0,0,0,0,0,0,0,0,0,0,,,
Will Yeatman,102,,MIA,,24,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dedrick Epps,135,,NYJ,TE,24,3,0,0,0,0,0,0,0,0,0,1,1,9,0,-1,0.9,-0.6
Ted Ginn,255,,SFO,WR,27,13,0,0,0,0,0,0,1,7,0,2,2,1,0,-1,1.8,-0.2
Brock Osweiler,84,,DEN,QB,22,5,0,2,4,12,0,0,8,-13,0,0,0,0,0,-1,-0.8,-0.8
Graham Harrell,85,,GNB,QB,27,4,0,2,4,20,0,0,4,-3,0,0,0,0,0,-2,-0.5,-1.5
Josh Johnson,86,,CLE,,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,-2.0
Ryan Mallett,87,,NWE,QB,24,4,0,1,4,17,0,1,8,-9,0,0,0,0,0,-2,-1.2,-1.2
Joe Adams,256,,CAR,WR,23,9,0,0,0,0,0,0,3,13,0,1,1,7,0,-4,,-3.5
