 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.4,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
James Hodgins,152,,NYJ,RB,29,6,0,0,0,0,0,0,0,0,0,5,2,9,0,1,2.9,1.9
Oliver Hoyte,150,,DAL,RB,22,12,5,0,0,0,0,0,0,0,0,2,2,10,0,1,3.0,2.0
Doug Jolley,84,,TAM,TE,27,11,0,0,0,0,0,0,0,0,0,2,1,7,0,1,1.7,1.2
Keylon Kincade,154,,DAL,RB,24,1,0,0,0,0,0,0,4,9,0,0,0,0,0,1,0.9,0.9
Derrick Lewis,176,,HOU,WR,31,4,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Dane Looker,171,,STL,WR,30,16,0,0,0,0,0,0,1,13,0,2,0,0,0,1,0.8,0.3
Corey McIntyre,151,,NOR,RB,27,4,0,0,0,0,0,0,0,0,0,2,1,10,0,1,2.0,1.5
Reggie McNeal,174,,CIN,WR,23,7,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0.8,0.8
Dave Moore*,82,,TAM,TE,37,13,0,0,0,0,0,0,0,0,0,1,1,9,0,1,1.4,0.4
Lance Moore,172,,NOR,WR,23,4,0,0,0,0,0,0,0,0,0,3,1,10,0,1,2.0,1.5
Josh Parry,149,,SEA,RB,28,8,0,0,0,0,0,0,0,0,0,2,1,11,0,1,2.1,1.6
Derrick Ross,155,,KAN,RB,23,7,0,0,0,0,0,0,3,8,0,0,0,0,0,1,0.3,-0.2
Cliff Russell,169,,MIA,WR,27,3,0,0,0,0,0,0,0,0,0,2,2,14,0,1,3.4,2.4
A.J. Schable,158,,ARI,RB,22,11,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0.5,0.5
Jerald Sowell,157,,TAM,RB,32,11,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Cooper Wallace,85,,TEN,TE,24,2,1,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Marquis Weeks,156,,SEA,RB,26,10,0,0,0,0,0,0,3,8,0,0,0,0,0,1,0.8,0.8
Sam Aiken,181,,BUF,,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Zac Alcorn,89,,GNB,,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Billy Bajema,92,,SFO,,24,16,6,0,0,0,0,0,0,0,0,1,0,0,0,,,
Alex Bannister,194,,BAL,,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mike Bartrum,95,,PHI,,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Brett Basanez,68,,CAR,QB,23,1,0,6,11,56,0,1,1,2,0,0,0,0,0,,1.4,1.4
Eric Beverly,105,,ATL,TE,32,16,2,0,0,0,0,0,0,0,0,1,1,0,0,,1.0,0.5
Shaun Bodiford,195,,2TM,,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nehemiah Broughton,3,,WAS,,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Greg Camarillo,201,,SDG,,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jason Carter,179,,MIN,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brian Clark,190,,DEN,,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1.0,-2.0
Patrick Cobbs,179,,MIA,,23,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Todd Collins,75,,WAS,,35,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Airese Currie,185,,CHI,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tony Curtis,100,,DAL,,23,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Devard Darling,183,,BAL,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Dearth,104,,NYJ,,30,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Koy Detmer,72,,PHI,,33,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Todd Devoe,187,,DEN,,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
De Dorsey,173,,IND,,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ken Dorsey,73,,CLE,QB,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
Kevin Dudley,171,,ATL,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Adimchinobe Echemandu,166,,OAK,,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jamin Elliott,204,,ATL,,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mike Espy,205,,WAS,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tim Euhus,87,,PIT,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kevin Everett,178,,BUF,WR,24,16,4,0,0,0,0,0,0,0,0,1,1,1,0,,1.1,0.6
Ryan Fitzpatrick,76,,STL,QB,24,1,0,0,0,0,0,0,3,0,0,0,0,0,0,,,
Quinton Ganther,169,,TEN,,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Lamar Gordon,161,,DET,RB,26,1,0,0,0,0,0,0,1,2,0,0,0,0,0,,0.2,0.2
Skyler Green,203,,DAL,,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Justin Hamilton,180,,CLE,,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ryan Hannam,102,,DAL,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Hetherington,182,,SFO,RB,34,3,2,0,0,0,0,0,0,0,0,2,2,0,0,,2.0,1.0
Nathan Hodel,93,,ARI,,29,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Glenn Holt,177,,CIN,WR,22,11,0,0,0,0,0,0,0,0,0,2,1,3,0,,1.3,0.8
Tory Humphrey,106,,GNB,,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Marlion Jackson,163,,ATL,RB,29,1,0,0,0,0,0,0,1,2,0,0,0,0,0,,0.2,0.2
Adam Jennings,207,,ATL,WR,24,15,0,0,0,0,0,0,1,-4,0,1,0,0,0,,-0.4,-0.4
Brian Jennings,88,,SFO,,30,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Darcy Johnson,107,,NYG,,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Bennie Joppru,109,,2TM,,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Keith Joseph,175,,NOR,,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kevin Kasper,191,,DET,,29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Ethan Kilmer,193,,CIN,,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Brian Kozlowski,86,,WAS,TE,36,3,0,0,0,0,0,0,0,0,0,2,1,1,0,,1.1,0.6
Mike Leach,101,,DEN,,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jared Lorenzen,69,,NYG,QB,25,2,0,0,0,0,0,0,1,2,0,0,0,0,0,,0.2,0.2
Maurice Mann,186,,MIN,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tim Massaquoi,96,,MIA,,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jerome Mathis,182,,HOU,,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Lee Mays,180,,PIT,,28,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Quincy Morgan,198,,DEN,,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kendrick Mosley,202,,CLE,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Matt Murphy,110,,BUF,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kassim Osgood*,199,,SDG,,26,16,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Chad Owens,200,,JAX,,24,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Montell Owens,167,,JAX,,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Bruce Perry,176,,PHI,,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
P.J. Pope,174,,GNB,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Derek Rackley,90,,SEA,,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jason Rader,103,,MIA,,25,5,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Patrick Ramsey,74,,NYJ,QB,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
Jamaica Rector,196,,DAL,,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Willie Reid,197,,PIT,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jamal Robertson,168,,ATL,,29,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Cory Ross,172,,BAL,,24,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,-0.5,-1.0
J.D. Runnels,170,,CHI,,22,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Seidman,98,,CAR,,25,3,3,0,0,0,0,0,0,0,0,,0,0,0,,,
James Sims,178,,NYG,,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jonathan Smith,188,,NWE,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Paul Smith,165,,STL,,28,10,3,0,0,0,0,0,0,0,0,2,0,0,0,,,
Justin Snow,91,,IND,,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jim Sorgi,71,,IND,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Duce Staley,164,,PIT,,31,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brad St. Louis,99,,CIN,,30,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Boone Stutz,108,,ATL,,24,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Andy Thorn,97,,DAL,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Stacy Tutt,181,,NYJ,,24,2,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Marcus Vick,192,,MIA,,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Billy Volek,77,,SDG,QB,30,1,0,1,2,4,0,0,3,-3,0,0,0,0,0,,-0.1,-0.1
Derrick Ward,177,,NYG,,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Brandon Williams,189,,SFO,,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Shaud Williams,162,,BUF,RB,26,5,0,0,0,0,0,0,2,2,0,0,0,0,0,,0.2,0.2
Quincy Wilson,160,,CIN,RB,25,3,0,0,0,0,0,0,2,2,0,0,0,0,0,,0.2,0.2
Anthony Wright,70,,CIN,QB,30,4,0,3,3,31,0,0,4,-12,0,0,0,0,0,,,
Wallace Wright,206,,NYJ,,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kevin Youngblood,184,,ATL,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Joe Zelenka,94,,JAX,,30,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ingle Martin,78,,GNB,QB,24,1,0,0,0,0,0,0,2,-5,0,0,0,0,0,-1,-0.5,-0.5
Brodie Croyle,79,,KAN,QB,23,2,0,3,7,23,0,2,3,-3,0,0,0,0,0,-3,-1.4,-1.4
