 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-4.3,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Kordell Stewart,72,,BAL,QB,33,1,0,0,0,0,0,0,4,24,0,1,0,0,0,2,2.4,2.4
Darius Watts,162,,DEN,WR,24,6,0,0,0,0,0,0,0,0,0,4,2,22,0,2,4.2,3.2
Jamel White,150,,BAL,RB,28,5,0,0,0,0,0,0,6,17,0,1,0,0,0,2,1.7,1.7
Roland Williams,82,,STL,TE,30,4,3,0,0,0,0,0,0,0,0,3,3,21,0,2,5.1,3.6
Walter Williams,147,,GNB,RB,28,2,0,0,0,0,0,0,0,0,0,2,1,19,0,2,2.9,2.4
Amos Zereoue,145,,NWE,RB,29,3,0,0,0,0,0,0,7,14,0,1,1,5,0,2,2.9,2.4
Damien Anderson,156,,ARI,RB,26,5,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0.7,0.7
Richard Angulo,89,,MIN,TE,25,2,0,0,0,0,0,0,0,0,0,1,1,11,0,1,2.1,1.6
Fred Beasley,155,,SFO,RB,31,9,7,0,0,0,0,0,0,0,0,3,2,12,0,1,3.2,2.2
Eddie Berlin,170,,CHI,WR,27,5,0,0,0,0,0,0,0,0,0,4,2,9,0,1,2.9,1.9
Antonio Brown,172,,WAS,WR,27,7,0,0,0,0,0,0,2,7,0,1,0,0,0,1,5.7,4.7
Terrance Copper,174,,DAL,WR,23,16,0,0,0,0,0,0,0,0,0,4,1,5,0,1,1.5,1.0
Josh Cribbs,171,,CLE,WR,22,14,0,0,0,0,0,0,0,0,0,1,1,7,0,1,5.7,3.2
Ronald Curry,168,,OAK,WR,26,2,0,0,0,0,0,0,0,0,0,2,2,12,0,1,3.2,2.2
Doug Flutie,75,,NWE,QB,43,5,0,5,10,29,0,0,5,-1,0,0,0,0,0,1,0.1,0.1
Gregg Guenther,88,,TEN,TE,23,5,0,0,0,0,0,0,0,0,0,3,2,13,0,1,3.3,2.3
Ben Hartsock,91,,IND,TE,25,7,0,0,0,0,0,0,0,0,0,2,2,8,0,1,2.8,1.8
Robert Johnson,87,,WAS,TE,25,2,0,0,0,0,0,0,0,0,0,2,1,14,0,1,2.4,1.9
Kliff Kingsbury,76,,NYJ,QB,26,1,0,1,2,17,0,0,0,0,0,0,0,0,0,1,0.7,0.7
Jon Kitna,73,,CIN,QB,33,3,0,17,29,99,0,2,2,14,0,0,0,0,0,1,3.4,3.4
Matt Kranchick,93,,2TM,TE,26,6,1,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Glenn Martinez,169,,DET,WR,24,5,0,0,0,0,0,0,0,0,0,7,1,11,0,1,2.1,1.6
Fred McCrary,154,,ATL,RB,33,15,0,0,0,0,0,0,0,0,0,3,3,12,0,1,4.2,2.7
Dave Moore,94,,TAM,TE,36,16,1,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Ovie Mughelli,153,,BAL,RB,25,13,5,0,0,0,0,0,0,0,0,6,3,13,0,1,3.8,1.8
Ryan Neufeld,90,,BUF,TE,30,13,0,0,0,0,0,0,0,0,0,4,1,9,0,1,1.9,1.4
Aaron Rodgers,74,,GNB,QB,22,3,0,9,16,65,0,1,2,7,0,0,0,0,0,1,1.3,0.3
O.J. Small,173,,TEN,WR,23,2,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Rod Smart,157,,CAR,RB,28,12,0,0,0,0,0,0,3,6,0,0,0,0,0,1,0.1,-0.4
Musa Smith,158,,BAL,RB,23,1,0,0,0,0,0,0,0,0,0,3,3,5,0,1,3.5,2.0
Trent Smith,92,,SFO,TE,26,5,2,0,0,0,0,0,0,0,0,8,3,7,0,1,3.7,2.2
Dominique Thompson,167,,STL,WR,23,2,0,0,0,0,0,0,0,0,0,2,1,13,0,1,2.3,1.8
Rich Alexis,163,,JAX,,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
David Allen,167,,STL,,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Otis Amey,191,,SFO,,24,11,0,0,0,0,0,0,0,0,0,4,0,0,0,,5.5,5.0
Jason Anderson,174,,HOU,,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Alex Bannister,185,,SEA,,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Darian Barnes,5,,MIA,,25,9,6,0,0,0,0,0,0,0,0,4,0,0,0,,,
Jarrod Baxter,160,,ARI,RB,26,8,2,0,0,0,0,0,0,0,0,3,1,4,0,,1.4,0.9
Sean Berton,95,,NYG,TE,26,14,0,0,0,0,0,0,0,0,0,1,1,3,0,,1.3,0.8
John Bronson,111,,ARI,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Nehemiah Broughton,161,,WAS,RB,23,4,0,0,0,0,0,0,1,3,0,0,0,0,0,,0.3,0.3
Romby Bryant,182,,ATL,,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Terry Butler,171,,NYJ,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kory Chapman,175,,IND,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brad Cieslak,98,,BUF,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
DeAndra Cobb,172,,ATL,,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jerome Collins,116,,STL,,23,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Todd Collins,79,,KAN,QB,34,1,0,0,0,0,0,0,2,-2,0,0,0,0,0,,-0.2,-0.2
Casey Cramer,165,,CAR,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Devard Darling,178,,BAL,,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
James Dearth,110,,NYJ,,29,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Eddie Drummond,200,,DET,WR,25,12,0,0,0,0,0,0,1,-3,0,0,0,0,0,,-0.8,-1.3
Kevin Dudley,162,,ATL,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Dugan,102,,MIN,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Omar Easy,3,,OAK,,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Adimchinobe Echemandu,168,,MIN,,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Patrick Estes,114,,SFO,,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Zeron Flemister,107,,OAK,,29,12,3,0,0,0,0,0,0,0,0,2,0,0,0,,,
Carl Ford,193,,CHI,,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Andy Hall,78,,PHI,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Karl Hankton,198,,CAR,,35,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Tim Hasselbeck,82,,NYG,QB,27,2,0,0,0,0,0,0,2,-3,0,0,0,0,0,,-0.3,-0.3
Shaun Hill,80,,MIN,QB,25,1,0,0,0,0,0,0,2,-2,0,0,0,0,0,,-0.2,-0.2
Nathan Hodel,97,,ARI,,28,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Hodgins,1,,ARI,,28,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Carlyle Holiday,183,,ARI,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tony Hollings,173,,HOU,,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Alex Holmes,96,,MIA,TE,24,8,0,0,0,0,0,0,0,0,0,1,1,2,0,,1.2,0.7
Keenan Howry,180,,MIN,,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tory Humphrey,112,,GNB,,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Nate Jackson,181,,DEN,,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Brian Jennings,118,,SFO,,29,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jamal Jones,177,,GNB,,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,-0.5,-1.0
Ryan Krause,117,,SDG,,24,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Nate Lawrie,104,,TAM,,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Luke Lawton,166,,NYJ,,25,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Leach,106,,DEN,,29,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Cleo Lemon,77,,SDG,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chad Lucas,179,,GNB,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Marcus Maxwell,187,,SFO,,22,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Fred McAfee,170,,NOR,,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1.0,-2.0
Shad Meier,115,,NOR,,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Itula Mili,100,,SEA,,32,2,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Billy Miller,108,,CLE,,28,3,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Johnnie Morant,194,,OAK,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Sean Morey,184,,PIT,,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Harold Morrow,4,,ARI,,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Chad Owens,186,,JAX,,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,-1.0,-2.0
Rich Parson,190,,WAS,,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ed Perry,109,,KAN,,31,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Andrew Pinnock,159,,SDG,RB,25,12,0,0,0,0,0,0,1,4,0,0,0,0,0,,0.4,0.4
Willie Ponder,175,,NYG,WR,25,11,0,0,0,0,0,0,1,4,0,0,0,0,0,,5.9,5.4
Derek Rackley,119,,ATL,,28,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tony Romo,81,,DAL,QB,25,16,0,0,0,0,0,0,2,-2,0,0,0,0,0,,-0.2,-0.2
Cliff Russell,189,,MIA,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Sean Ryan,113,,DAL,,25,3,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Seidman,103,,CAR,,24,12,1,0,0,0,0,0,0,0,0,4,0,0,0,,-0.5,-1.0
Justin Snow,120,,IND,,29,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Ben Steele,99,,GNB,,27,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brad St. Louis,105,,CIN,,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jamaar Taylor,197,,NYG,,24,5,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
David Terrell,188,,DEN,,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Sloan Thomas,196,,TEN,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Taco Wallace,199,,GNB,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Nate Washington,176,,PIT,,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Kenny Watson,169,,CIN,,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Harry Williams,192,,NYJ,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Nick Luchey,164,,CIN,RB,28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
George Wilson,195,,BUF,,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Joe Zelenka,101,,JAX,,29,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Rasheed Marshall,201,,SFO,WR,24,12,0,0,0,0,0,0,1,-7,0,6,1,-1,0,-1,-1.8,-4.3
