 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.1,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Patrick Jeffers,165,,DEN,,23,4,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Rob Johnson,74,,JAX,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tracy Johnson,140,,TAM,,30,10,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Calvin Jones,143,,GNB,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kevin Jordan,154,,ARI,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Randy Jordan,157,,JAX,,26,15,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Trey Junkin,93,,2TM,,35,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kevin Lee,161,,SFO,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Harper LeBel,101,,ATL,,33,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ray Lucas,79,,NWE,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Eric Lynch,134,,DET,RB,26,16,0,0,0,0,0,0,2,2,0,0,0,0,0,,-0.3,-0.8
Arthur Marshall,159,,NYG,,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Curtis Marsh,153,,JAX,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Sherriden May,156,,NYJ,,23,8,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Oscar McBride,103,,ARI,,24,2,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Kez McCorvey,167,,DET,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James McKeehan,108,,HOU,,23,14,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Arnold Mickens,147,,IND,,24,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Scott Milanovich,73,,TAM,QB,23,1,0,2,3,9,0,0,0,0,0,0,0,0,0,,0.4,0.4
Ronald Moore,135,,NYJ,RB,26,16,0,0,0,0,0,0,1,1,0,0,0,0,0,,0.1,0.1
Anthony Morgan,155,,GNB,,29,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Bobby Olive,176,,IND,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Doug Pederson,78,,GNB,,28,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Lovett Purnell,104,,NWE,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Walter Rasby,99,,CAR,,24,16,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Walter Reeves,91,,SDG,TE,31,9,2,0,0,0,0,0,0,0,0,3,1,3,0,,1.3,0.8
Phillip Riley,158,,NYJ,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Michael Roan,106,,HOU,,24,15,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jeff Robinson,105,,DEN,,26,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Roe,169,,BAL,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dominique Ross,142,,DAL,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Larry Ryans,157,,TAM,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brian Satterfield,150,,GNB,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Heath Shuler,76,,WAS,QB,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,-0.5,-1.0
Scott Slutzker,95,,IND,,24,15,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Detron Smith,154,,DEN,,22,13,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kevin Smith,97,,GNB,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Robert Staten,144,,TAM,,27,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Eric Stocz,96,,DET,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Willy Tate,98,,TAM,,24,13,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ryan Terry,149,,ARI,RB,25,5,0,0,0,0,0,0,0,0,0,1,1,0,0,,0.5,-0.5
Olanda Truitt,156,,OAK,,25,10,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Alex Van Pelt,81,,BUF,QB,26,1,0,2,5,9,0,0,3,-5,0,0,0,0,0,,-0.1,-0.1
Adam Walker,137,,PHI,,28,13,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Robert Walker,155,,NYG,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Billy Williams,170,,STL,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Moe Williams,138,,MIN,,22,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tydus Winans,164,,CIN,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Derrick Witherspoon,148,,PHI,,25,16,0,0,0,0,0,0,0,0,0,,0,0,0,,11.5,11.0
Scott Zolak,80,,NWE,QB,29,3,0,1,1,5,0,0,4,-3,0,0,0,0,0,,-0.1,-0.1
